UML_ID,Parent_Com,Mill_name,RSPO_STATU,RSPO_Type,Date,Latitude,Longitude,GPS,GPS_X,GPS_Y,ISO,Country,Province,District,Confidence,Alternativ,UML_ID_1
PO1000004799,Rinwood Pelita (Mukah) Plantation,Rinwood Pelita (Mukah) Plantation Sdn Bhd,Not RSPO Certified,,"43438",2.87374800000,112.24453200000,"2.873748, 112.244532",112.24453200000,2.87374800000,MYS,Malaysia,Sarawak,Mukah,1 - Fully Verified,,PO1000004799
PO1000004833,Salcra,Saratok Palm Oil Mill Sdn Bhd,Not RSPO Certified,,"43438",1.71251000000,111.43000700000,"1.71251, 111.430007",111.43000700000,1.71251000000,MYS,Malaysia,Sarawak,Saratok,1 - Fully Verified,,PO1000004833
PO1000004834,Segalong Group,Sang Guan Oil Mill Sdn Bhd,Not RSPO Certified,,"43438",4.55935400000,118.18372200000,"4.559354, 118.183722",118.18372200000,4.55935400000,MYS,Malaysia,Sabah,Tawau,1 - Fully Verified,,PO1000004834
PO1000004835,Prosper,Seong Thye (Rompin),Not RSPO Certified,,"43438",2.93900000000,103.24380000000,"2.939, 103.2438",103.24380000000,2.93900000000,MYS,Malaysia,Pahang,Rompin,1 - Fully Verified,,PO1000004835
PO1000004836,Th Plantation Bhd,Thp Saribas Sdn Bhd,Not RSPO Certified,,"43438",1.66533900000,111.20196000000,"1.665339, 111.20196",111.20196000000,1.66533900000,MYS,Malaysia,Sarawak,Pusa,2 - High Confidence,,PO1000004836
PO1000004838,Ladang Petri Tenggara Sdn Bhd,Ladang Petri Tenggara Sdn Bhd (Ulu Sebol),Not RSPO Certified,,"43438",1.88861100000,103.62183300000,"1.888611, 103.621833",103.62183300000,1.88861100000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000004838
PO1000004839,Tsh Plantations,Tsh Plantations Sdn Bhd (Sabahan Mill),Not RSPO Certified,,"43438",4.81929400000,118.08773700000,"4.819294, 118.087737",118.08773700000,4.81929400000,MYS,Malaysia,Sabah,Kunak,1 - Fully Verified,,PO1000004839
PO1000004840,Wtk Group,Dd Pelita Sebakong Sdn Bhd,Not RSPO Certified,,"43438",3.63810100000,113.50274800000,"3.638101, 113.502748",113.50274800000,3.63810100000,MYS,Malaysia,Sarawak,Niah Suai,1 - Fully Verified,,PO1000004840
PO1000004841,Bina Rahmad Madani,Bina Rahmad Madani,Not RSPO Certified,,"43438",3.93186700000,98.17958300000,"3.931867, 98.179583",98.17958300000,3.93186700000,IDN,Indonesia,North Sumatra,Langkat,2 - High Confidence,,PO1000004841
PO1000004842,Aneka Pura Multi Kerta,Anekapura Multikerta,Not RSPO Certified,,"43438",-1.07891700000,103.00793300000,"-1.078917, 103.007933",103.00793300000,-1.07891700000,IDN,Indonesia,Jambi,Tanjung Jabung Barat,1 - Fully Verified,,PO1000004842
PO1000004843,Unknown,Sumber Kharisma Persada,Not RSPO Certified,,"43438",1.01408600000,118.04836300000,"1.014086, 118.048363",118.04836300000,1.01408600000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000004843
PO1000004844,Tintin Boyok Sawit Makmur,Tintin Boyok Sawit Makmur,Not RSPO Certified,,"43438",-0.11148300000,110.73356700000,"-0.111483, 110.733567",110.73356700000,-0.11148300000,IDN,Indonesia,West Kalimantan,Sanggau,2 - High Confidence,,PO1000004844
PO1000004850,Goodhope Holdings,Karya Makmur Sejahtera,Not RSPO Certified,,"43438",-1.92245100000,112.29376800000,"-1.922451, 112.293768",112.29376800000,-1.92245100000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,2 - High Confidence,,PO1000004850
PO1000004851,Gunas,Agro Sukes Lestari,Not RSPO Certified,,"43438",0.17773000000,111.63230600000,"0.17773, 111.632306",111.63230600000,0.17773000000,IDN,Indonesia,West Kalimantan,Sintang,1 - Fully Verified,,PO1000004851
PO1000004852,Garuda,Inti Guna Nabati,Not RSPO Certified,,"43438",-2.41648300000,102.68066700000,"-2.416483, 102.680667",102.68066700000,-2.41648300000,IDN,Indonesia,Jambi,Sarolangun,1 - Fully Verified,,PO1000004852
PO1000004853,Maya Agro Investama,Maya Agro Investama,Not RSPO Certified,,"43438",-2.34040000000,110.96960000000,"-2.3404, 110.9696",110.96960000000,-2.34040000000,IDN,Indonesia,West Kalimantan,Ketapang,2 - High Confidence,,PO1000004853
PO1000004855,Pt. Perkebunan Nusantara VI,Perkebunan Nusantara VI (Solok Selatan),Not RSPO Certified,,"43438",-1.39271500000,101.47857800000,"-1.392715, 101.478578",101.47857800000,-1.39271500000,IDN,Indonesia,West Sumatra,Solok Selatan,1 - Fully Verified,,PO1000004855
PO1000004856,Pundi,Pundi Lahan Khatulistiwa,Not RSPO Certified,,"43438",-0.02075000000,109.54620000000,"-0.02075, 109.5462",109.54620000000,-0.02075000000,IDN,Indonesia,West Kalimantan,Kubu Raya,1 - Fully Verified,,PO1000004856
PO1000004857,Jaya Mandiri Sukses,Jaya Mandiri Sukes,Not RSPO Certified,,"43438",-0.56344600000,116.37388200000,"-0.563446, 116.373882",116.37388200000,-0.56344600000,IDN,Indonesia,East Kalimantan,Kutai Kartanegara,1 - Fully Verified,,PO1000004857
PO1000004858,Sawindo,Agro Inti Kencana Mas,Not RSPO Certified,,"43438",-2.22243100000,116.35605400000,"-2.222431, 116.356054",116.35605400000,-2.22243100000,IDN,Indonesia,East Kalimantan,Paser,1 - Fully Verified,,PO1000004858
PO1000004859,Bima Palma Nugraha,Anugerah Energitama,Not RSPO Certified,,"43438",0.79132500000,117.28245200000,"0.791325, 117.282452",117.28245200000,0.79132500000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000004859
PO1000004860,Sin Tek Huat,Bina Sawit Nusantara,Not RSPO Certified,,"43438",0.16567300000,101.32659800000,"0.165673, 101.326598",101.32659800000,0.16567300000,IDN,Indonesia,Riau,Kampar,1 - Fully Verified,,PO1000004860
PO1000004861,Sriwijaya Estate,Mulia Sawit Agro Lestari,Not RSPO Certified,,"43438",-1.51149400000,113.46575000000,"-1.511494, 113.46575",113.46575000000,-1.51149400000,IDN,Indonesia,Central Kalimantan,Gunung Mas,1 - Fully Verified,,PO1000004861
PO1000004862,Unknown,Sawit Prima Nusantara,Not RSPO Certified,,"43438",1.08243000000,117.72241500000,"1.08243, 117.722415",117.72241500000,1.08243000000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000004862
PO1000004863,Pt. Perkebunan Nusantara VI,Perkebunan Nusantara VI (Ophir),Not RSPO Certified,,"43438",0.01405000000,99.83695000000,"0.01405, 99.83695",99.83695000000,0.01405000000,IDN,Indonesia,West Sumatra,Pasaman Barat,1 - Fully Verified,,PO1000004863
PO1000004864,Incasi Raya,Bina Pratama Sakatojaya,Not RSPO Certified,,"43438",-1.39334900000,101.59324200000,"-1.393349, 101.593242",101.59324200000,-1.39334900000,IDN,Indonesia,West Sumatra,Solok Selatan,1 - Fully Verified,,PO1000004864
PO1000004865,Eagle High Plantation,Bumihutani Lestari,Not RSPO Certified,,"43438",-1.67751700000,112.93618300000,"-1.677517, 112.936183",112.93618300000,-1.67751700000,IDN,Indonesia,Central Kalimantan,Katingan,1 - Fully Verified,,PO1000004865
PO1000004866,Bumitama Agri Ltd,Agro Sejahtera Manunggal,Not RSPO Certified,,"43438",-2.54627800000,110.38497100000,"-2.546278, 110.384971",110.38497100000,-2.54627800000,IDN,Indonesia,West Kalimantan,Ketapang,1 - Fully Verified,,PO1000004866
PO1000004867,Unknown,Sukes Karya Sawit,Not RSPO Certified,,"43438",-2.80103400000,110.59375000000,"-2.801034, 110.59375",110.59375000000,-2.80103400000,IDN,Indonesia,West Kalimantan,Ketapang,1 - Fully Verified,,PO1000004867
PO1000004868,Mutiara Unggul Lestari,Bumi Sawindo Permai,Not RSPO Certified,,"43438",-3.85171700000,103.80405000000,"-3.851717, 103.80405",103.80405000000,-3.85171700000,IDN,Indonesia,South Sumatra,Muara Enim,1 - Fully Verified,,PO1000004868
PO1000004869,Ganda,Patiware,Not RSPO Certified,,"43438",0.74071700000,108.94186700000,"0.740717, 108.941867",108.94186700000,0.74071700000,IDN,Indonesia,West Kalimantan,Bengkayang,1 - Fully Verified,,PO1000004869
PO1000004922,Mahkota,Pt. Berlian Inti Mekar Siak,Not RSPO Certified,,"43438",0.63875000000,101.97648330000,"0.63875, 101.9764833",101.97648330000,0.63875000000,IDN,Indonesia,Riau,Siak,1 - Fully Verified,,PO1000004922
PO1000004924,Unknown,Pt Makmur Anugerah Sawitindo,Not RSPO Certified,,"43438",3.69510100000,98.51463300000,"3.695101, 98.514633",98.51463300000,3.69510100000,IDN,Indonesia,North Sumatra,Deli Serdang,2 - High Confidence,,PO1000004924
PO1000004925,Borneo,Surya Borneo Indah,Not RSPO Certified,,"43438",-0.03888300000,110.19388300000,"-0.038883, 110.193883",110.19388300000,-0.03888300000,IDN,Indonesia,West Kalimantan,Sanggau,1 - Fully Verified,,PO1000004925
PO1000004927,Pt. Perkebunan Nusantara III,Perkebunan Nusantara III (Sei Meranti),RSPO Certified,"RSPO Certified, MB","43438",1.64331700000,100.41761700000,"1.643317, 100.417617",100.41761700000,1.64331700000,IDN,Indonesia,Riau,Rokan Hilir,1 - Fully Verified,,PO1000004927
PO1000004929,Pt. Perkebunan Nusantara III,Perkebunan Nusantara III (Torgamba),RSPO Certified,"RSPO Certified, MB","43438",1.70921700000,100.28906700000,"1.709217, 100.289067",100.28906700000,1.70921700000,IDN,Indonesia,North Sumatra,Labuhanbatu Selatan,1 - Fully Verified,,PO1000004929
PO1000004930,Bumitama Gunajaya Agro,Windu Nabatindo Abadi,Not RSPO Certified,,"43438",-1.88303300000,113.03175000000,"-1.883033, 113.03175",113.03175000000,-1.88303300000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000004930
PO1000004931,Asam Jawa,Swadaya Sapta Putra,Not RSPO Certified,,"43438",-1.99368300000,112.83168300000,"-1.993683, 112.831683",112.83168300000,-1.99368300000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000004931
PO1000004932,Nirmala Agrolestari,Nirmala Agro Lestari,Not RSPO Certified,,"43438",-2.09193300000,111.48705000000,"-2.091933, 111.48705",111.48705000000,-2.09193300000,IDN,Indonesia,Central Kalimantan,Lamandau,1 - Fully Verified,,PO1000004932
PO1000004934,Chellam Plantations,Pucuk Jaya,Not RSPO Certified,,"43438",-2.23298300000,116.04888300000,"-2.232983, 116.048883",116.04888300000,-2.23298300000,IDN,Indonesia,East Kalimantan,Paser,1 - Fully Verified,,PO1000004934
PO1000004935,Astra Agro Lestari,Surya Indah Nusantara Pagi,Not RSPO Certified,,"43438",-0.05100000000,102.25200000000,"-0.051, 102.252",102.25200000000,-0.05100000000,IDN,Indonesia,Riau,Pelalawan,2 - High Confidence,,PO1000004935
PO1000004937,Medco Agro,Sabut Mas Abadi,Not RSPO Certified,,"43438",-2.53876700000,111.66785000000,"-2.538767, 111.66785",111.66785000000,-2.53876700000,IDN,Indonesia,Central Kalimantan,Kotawaringin Barat,1 - Fully Verified,,PO1000004937
PO1000004938,Sriwijaya Palm Oil Indonesia,Sriwijaya Palm Oil Indonesia,Not RSPO Certified,,"43438",-2.82576700000,104.73530000000,"-2.825767, 104.7353",104.73530000000,-2.82576700000,IDN,Indonesia,South Sumatra,Banyu Asin,1 - Fully Verified,,PO1000004938
PO1000004940,Sinar Tenera,Sinar Tenera Cv,Not RSPO Certified,,"43438",3.07011700000,99.20470000000,"3.070117, 99.2047",99.20470000000,3.07011700000,IDN,Indonesia,North Sumatra,Simalungun,2 - High Confidence,,PO1000004940
PO1000004942,Anglo Eastern Plantation,Mitra Puding Mas,Not RSPO Certified,,"43438",-3.13378900000,101.60162000000,"-3.133789, 101.60162",101.60162000000,-3.13378900000,IDN,Indonesia,Bengkulu,Mukomuko,1 - Fully Verified,,PO1000004942
PO1000004943,Cipta Futura,Cipta Futura,Not RSPO Certified,,"43438",-3.43852000000,103.69960000000,"-3.43852, 103.6996",103.69960000000,-3.43852000000,IDN,Indonesia,South Sumatra,Muara Enim,1 - Fully Verified,,PO1000004943
PO1000004944,Pt. Perkebunan Nusantara II,Perkebunan Nusantara II (Pagar Merbau),Not RSPO Certified,,"43438",3.52608500000,98.89842000000,"3.526085, 98.89842",98.89842000000,3.52608500000,IDN,Indonesia,North Sumatra,Deli Serdang,1 - Fully Verified,,PO1000004944
PO1000004945,Bio Nusantara Teknologi,Bio Nusantara Teknologi,Not RSPO Certified,,"43438",-3.64446700000,102.24245000000,"-3.644467, 102.24245",102.24245000000,-3.64446700000,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1 - Fully Verified,,PO1000004945
PO1000004946,B Tanker,Buana Karya Bakti,Not RSPO Certified,,"43438",-3.67300000000,115.48100000000,"-3.673, 115.481",115.48100000000,-3.67300000000,IDN,Indonesia,South Kalimantan,Tanah Bumbu,2 - High Confidence,,PO1000004946
PO1000004947,Dimex Selaras,Dimex Selaras (Tunas Sawa Erma),Not RSPO Certified,,"43438",-6.61028200000,140.56483000000,"-6.610282, 140.56483",140.56483000000,-6.61028200000,IDN,Indonesia,Papua,Boven Digoel,1 - Fully Verified,,PO1000004947
PO1000004948,Pt. Perkebunan Nusantara III,Perkebunan Nusantara III (Sei Silau),RSPO Certified,"RSPO Certified, MB","43438",2.90205000000,99.50940000000,"2.90205, 99.5094",99.50940000000,2.90205000000,IDN,Indonesia,North Sumatra,Asahan,1 - Fully Verified,,PO1000004948
PO1000004955,Agropalma Group,Parapalma,Not RSPO Certified,,"43438",-2.54346100000,-48.70624700000,"-2.543461, -48.706247",-48.70624700000,-2.54346100000,BRA,Brazil,Pará,Tailândia,1 - Fully Verified,,PO1000004955
PO1000004976,S.P.O. Agro-Industries Co. Ltd.,"S.P.O.Agro-Industries Co.,Ltd.(Sichon)",RSPO Certified,"RSPO Certified, MB","43438",8.97516700000,99.87951700000,"8.975167, 99.879517",99.87951700000,8.97516700000,THA,Thailand,Nakhon Si Thammarat,Sichon,1 - Fully Verified,,PO1000004976
PO1000005100,Kuala Lumpur Kepong Berhad,Kuala Lumpur Kepong Berhad Parit Sembada Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",-2.73962100000,108.00178200000,"-2.739621, 108.001782",108.00178200000,-2.73962100000,IDN,Indonesia,Papua,Kabupaten Biak Numfor,1 - Fully Verified,,PO1000005100
PO1000005104,Windu Nabatindo Abadi,Katari Agro Mill - Pt Windu Nabatindo Lestari,RSPO Certified,"RSPO Certified, MB","43438",-2.09194400000,113.03333300000,"-2.091944, 113.033333",113.03333300000,-2.09194400000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000005104
PO1000005106,Nikmat Halona Reksa,Nikmat Halona Reksa,Not RSPO Certified,,"43438",-0.73471300000,102.52408600000,"-0.734713, 102.524086",102.52408600000,-0.73471300000,IDN,Indonesia,Riau,Indragiri Hulu,1 - Fully Verified,,PO1000005106
PO1000005117,Ci Biocosta,Aceites Manuelita P&C,RSPO Certified,"RSPO Certified, MB","43438",3.88293300000,-73.34120600000,"3.882933, -73.341206",-73.34120600000,3.88293300000,COL,Colombia,Meta,San Carlos de Guaroa,1 - Fully Verified,Aceites Manuelita Yaguarito,PO1000005117
PO1000005128,Pt. Perkebunan Nusantara V,Pks Sei Rokan Ptpn V,RSPO Certified,"RSPO Certified, MB","43438",0.72572220000,100.57898000000,"0.7257222, 100.57898",100.57898000000,0.72572220000,IDN,Indonesia,Riau,Rokan Hulu,1 - Fully Verified,,PO1000005128
PO1000005145,Era Cipta,Nauli Sawit,Not RSPO Certified,,"43438",2.08409200000,98.31222200000,"2.084092, 98.312222",98.31222200000,2.08409200000,IDN,Indonesia,North Sumatra,Tapanuli Tengah,1 - Fully Verified,,PO1000005145
PO1000005155,Matahari Kahuripan Indonesia,Katingan Indah Utama,Not RSPO Certified,,"43438",-2.11044000000,112.74684000000,"-2.11044, 112.74684",112.74684000000,-2.11044000000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,2 - High Confidence,,PO1000005155
PO1000005202,Andika Permata Sawit Lestari,Andika Permata Sawit Lestari,Not RSPO Certified,,"43438",1.08900000000,100.77600000000,"1.089, 100.776",100.77600000000,1.08900000000,IDN,Indonesia,Riau,Rokan Hulu,1 - Fully Verified,,PO1000005202
PO1000005203,Astra Agro Lestari,Sari Aditya Loka 2,Not RSPO Certified,,"43438",-2.25500000000,111.97600000000,"-2.255, 111.976",111.97600000000,-2.25500000000,IDN,Indonesia,Central Kalimantan,Kotawaringin Barat,1 - Fully Verified,,PO1000005203
PO1000005204,Bara Adipratama,Kencana Katara Kewala,Not RSPO Certified,,"43438",-3.36358330000,101.82688890000,"-3.3635833, 101.8268889",101.82688890000,-3.36358330000,IDN,Indonesia,Bengkulu,Bengkulu Utara,1 - Fully Verified,,PO1000005204
PO1000005205,Grand Utama Mandiri,Grand Utama Mandiri,Not RSPO Certified,,"43438",0.46984500000,111.21196900000,"0.469845, 111.211969",111.21196900000,0.46984500000,IDN,Indonesia,West Kalimantan,Sekadau,1 - Fully Verified,,PO1000005205
PO1000005206,Bengkulu Sawit Lestari,Bengkulu Sawit Lestari,Not RSPO Certified,,"43438",-4.53345800000,103.05700270000,"-4.533458, 103.0570027",103.05700270000,-4.53345800000,IDN,Indonesia,Bengkulu,Bengkulu Selatan,1 - Fully Verified,,PO1000005206
PO1000005208,Fangiono Agro Plantation,Karangjuang Hijau Lestari,Not RSPO Certified,,"43438",4.03600000000,116.92700000000,"4.036, 116.927",116.92700000000,4.03600000000,IDN,Indonesia,East Kalimantan,Nunukan,1 - Fully Verified,,PO1000005208
PO1000005210,Api Metra Palma,Api Metra Palma (Cipta Tani Kumai Sejati),Not RSPO Certified,,"43438",-2.18390000000,112.03426700000,"-2.1839, 112.034267",112.03426700000,-2.18390000000,IDN,Indonesia,Central Kalimantan,Seruyan,2 - High Confidence,,PO1000005210
PO1000005212,Perkebunan Sumatera Utara,Perda Perkebunan Sumatera Utara,Not RSPO Certified,,"43438",3.30100000000,99.27600000000,"3.301, 99.276",99.27600000000,3.30100000000,IDN,Indonesia,North Sumatra,Batu Bara,1 - Fully Verified,,PO1000005212
PO1000005218,Surya Dumai,Tirta Madu,Not RSPO Certified,,"43438",1.03627800000,104.59608100000,"1.036278, 104.596081",104.59608100000,1.03627800000,IDN,Indonesia,Kepulauan Riau,Bintan,1 - Fully Verified,,PO1000005218
PO1000005219,Karangjuang Hijau Lestari,Tirta Madu Sawit Jaya,Not RSPO Certified,,"43438",4.11417500000,117.04053900000,"4.114175, 117.040539",117.04053900000,4.11417500000,IDN,Indonesia,East Kalimantan,Nunukan,1 - Fully Verified,,PO1000005219
PO1000005221,Dimex Selaras,Mitra Indo Cemerlang (Tunas Sawa Erma),Not RSPO Certified,,"43438",-6.64600000000,140.27800000000,"-6.646, 140.278",140.27800000000,-6.64600000000,IDN,Indonesia,Papua,Boven Digoel,1 - Fully Verified,,PO1000005221
PO1000005222,Triputra Persada,First Lamandau Timber International,Not RSPO Certified,,"43438",-1.85017000000,111.46939000000,"-1.85017, 111.46939",111.46939000000,-1.85017000000,IDN,Indonesia,Central Kalimantan,Lamandau,3 - Low Confidence,,PO1000005222
PO1000005223,Unknown,Ehania,Not RSPO Certified,,"43438",5.29469000000,-3.05333600000,"5.29469, -3.053336",-3.05333600000,5.29469000000,CIV,Côte d'Ivoire,EHANIA,"0",1 - Fully Verified,,PO1000005223
PO1000005226,Unknown,Blidouba,Not RSPO Certified,,"43438",4.56560000000,-7.51260000000,"4.5656, -7.5126",-7.51260000000,4.56560000000,CIV,Côte d'Ivoire,BLIDOUBA,"0",1 - Fully Verified,,PO1000005226
PO1000005246,Harn Len Corporation Bhd,Masranti Plantation Sdn Bhd,Not RSPO Certified,,"43438",1.11605000000,110.82450300000,"1.11605, 110.824503",110.82450300000,1.11605000000,MYS,Malaysia,Sarawak,Serian,2 - High Confidence,,PO1000005246
PO1000005256,Johor Corporation,Kulim (Malaysia) Berhad - Pasir Panjang Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.01801400000,103.94857700000,"2.018014, 103.948577",103.94857700000,2.01801400000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000005256
PO1000005281,Wilmar International Limited,Pt. Murini Sam Sam (Kandis),RSPO Certified,"RSPO Certified, MB","43438",1.06036100000,101.23941700000,"1.060361, 101.239417",101.23941700000,1.06036100000,IDN,Indonesia,Riau,Bengkalis,1 - Fully Verified,,PO1000005281
PO1000005302,Pt Kmb,Bukit Makmur Mill - Pt Kmb,Not RSPO Certified,,"43438",-1.56777800000,112.72111100000,"-1.567778, 112.721111",112.72111100000,-1.56777800000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000005302
PO1000005375,"Thai Tallow And Oil Co.,Ltd  ","Thai Tallow And Oil Co.,Ltd  ",RSPO Certified,"RSPO Certified, MB","43438",8.61370280000,98.99985000000,"8.6137028, 98.99985",98.99985000000,8.61370280000,THA,Thailand,Surat Thani,Prasaeng,1 - Fully Verified,,PO1000005375
PO1000005484,Unknown,Norpalm Ghana Limited,RSPO Certified,"RSPO Certified, MB","43438",4.92805600000,-1.89638900000,"4.928056, -1.896389",-1.89638900000,4.92805600000,GHA,Ghana,Western,Mpohor Wassa East,1 - Fully Verified,,PO1000005484
PO1000005521,Genting,Genting Tanjung Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.42262600000,118.27315400000,"5.422626, 118.273154",118.27315400000,5.42262600000,MYS,Malaysia,Sabah,Kinabatangan,1 - Fully Verified,,PO1000005521
PO1000005560,Naturaceites S.A.,Panacté,RSPO Certified,"RSPO Certified, IP","43438",15.30738100000,-89.61715600000,"15.307381, -89.617156",-89.61715600000,15.30738100000,GTM,Guatemala,Alta Verapaz,Panzos,1 - Fully Verified,,PO1000005560
PO1000005580,Sampoerna,Pt Sampoerna Agro Tbk,RSPO Certified,"RSPO Certified, MB","43438",-3.70760280000,105.09708600000,"-3.7076028, 105.097086",105.09708600000,-3.70760280000,IDN,Indonesia,South Sumatra,Ogan Komering Ilir,1 - Fully Verified,,PO1000005580
PO1000005626,Isan Palm Industry Development Company Limited,Isan Palm Industry Development Company Limited,RSPO Certified,"RSPO Certified, IP","43438",17.59646000000,103.86072000000,"17.59646, 103.86072",103.86072000000,17.59646000000,THA,Thailand,Sakon Nakhon,Wanon Niwat,1 - Fully Verified,,PO1000005626
PO1000005713,Tsh Resources Berhad,Tsh Plantation Sdn. Bhd. (Lahad Datu Palm Oil Mill),RSPO Certified,"RSPO Certified, MB","43438",5.31941670000,118.04272200000,"5.3194167, 118.042722",118.04272200000,5.31941670000,MYS,Malaysia,Sabah,Kinabatangan,1 - Fully Verified,,PO1000005713
PO1000005719,Siat,Presco Plc,Not RSPO Certified,,"43438",6.13913900000,5.71400000000,"6.139139, 5.714",5.71400000000,6.13913900000,NGA,Nigeria,Edo,Ikpoba-Okha,1 - Fully Verified,,PO1000005719
PO1000005793,Kuala Lumpur Kepong Berhad,Pt Jabontara Eka Karsa*,RSPO Certified,"RSPO Certified, MB","43438",1.24312600000,118.33864200000,"1.243126, 118.338642",118.33864200000,1.24312600000,IDN,Indonesia,East Kalimantan,Berau,1 - Fully Verified,,PO1000005793
PO1000005803,Kuala Lumpur Kepong Berhad,Pt Langkat Nusantara Kepong,RSPO Certified,"RSPO Certified, MB","43438",3.75972200000,98.39305600000,"3.759722, 98.393056",98.39305600000,3.75972200000,IDN,Indonesia,North Sumatra,Langkat,1 - Fully Verified,,PO1000005803
PO1000006085,Lee Oilmills,Lee,Not RSPO Certified,,"43438",3.05911000000,101.44507900000,"3.05911, 101.445079",101.44507900000,3.05911000000,MYS,Malaysia,Selangor,Klang,3 - Low Confidence,,PO1000006085
PO1000006106,Organic Supply S.A.,Organic Supply,Not RSPO Certified,,"43438",-0.12578500000,-79.44486400000,"-0.125785, -79.444864",-79.44486400000,-0.12578500000,ECU,Ecuador,San Jacinto de Buena Fe,Ruta la Tola,2 - High Confidence,,PO1000006106
PO1000006136,Olmeca,Olmeca 3,Not RSPO Certified,,"43438",14.63666700000,-92.14841700000,"14.636667, -92.148417",-92.14841700000,14.63666700000,GTM,Guatemala,San Marcos,Ayutla,1 - Fully Verified,,PO1000006136
PO1000006137,Unknown,Extractora Agroaceite,Not RSPO Certified,,"43438",14.55520800000,-92.00600000000,"14.555208, -92.006",-92.00600000000,14.55520800000,GTM,Guatemala,Quezaltenango,Coatepeque,1 - Fully Verified,,PO1000006137
PO1000006138,Santa Rosa S.A,Santa Rosa Ii,Not RSPO Certified,,"43438",14.21863900000,-91.39847200000,"14.218639, -91.398472",-91.39847200000,14.21863900000,GTM,Guatemala,Escuintla,Tiquisate,1 - Fully Verified,,PO1000006138
PO1000006139,Olmeca,Olmeca 1,Not RSPO Certified,,"43438",14.04211100000,-91.12219400000,"14.042111, -91.122194",-91.12219400000,14.04211100000,GTM,Guatemala,Escuintla,La Gomera,1 - Fully Verified,,PO1000006139
PO1000006144,Teguh Karsa Wanalestari,Bunga Raya,Not RSPO Certified,,"43438",0.92772000000,102.02125000000,"0.92772, 102.02125",102.02125000000,0.92772000000,IDN,Indonesia,Riau,Siak,1 - Fully Verified,,PO1000006144
PO1000006145,Unknown,"Indonesia Plantation Synergy, Pt.",Not RSPO Certified,,"43438",0.78611100000,117.99838890000,"0.786111, 117.9983889",117.99838890000,0.78611100000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000006145
PO1000006147,Pt. Perkebunan Nusantara V,Sei Intan Pom,Not RSPO Certified,,"43438",0.78380560000,100.61163890000,"0.7838056, 100.6116389",100.61163890000,0.78380560000,IDN,Indonesia,Riau,Rokan Hulu,1 - Fully Verified,,PO1000006147
PO1000006150,Bima Palma Nugraha,Kutai Balian Nauli,Not RSPO Certified,,"43438",0.75181900000,117.40516600000,"0.751819, 117.405166",117.40516600000,0.75181900000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000006150
PO1000006152,Prima Sauhur Lestari,Sukaramai,Not RSPO Certified,,"43438",0.65886110000,100.89669440000,"0.6588611, 100.8966944",100.89669440000,0.65886110000,IDN,Indonesia,Riau,Kampar,1 - Fully Verified,,PO1000006152
PO1000006153,Persada Nusa Nabati Indonesia,"Persada Nusa Nabati Indonesia, Pt.",Not RSPO Certified,,"43438",0.64855800000,101.48506100000,"0.648558, 101.485061",101.48506100000,0.64855800000,IDN,Indonesia,Riau,Pekan Baru,1 - Fully Verified,,PO1000006153
PO1000006156,Sawit Sukses Sejahtera,Sawit Sukes Sejahtera,Not RSPO Certified,,"43438",0.41975000000,116.49000000000,"0.41975, 116.49",116.49000000000,0.41975000000,IDN,Indonesia,East Kalimantan,Kutai Timur,1 - Fully Verified,,PO1000006156
PO1000006158,Boustead Holdings Berhad,Lepan Kabu Kks,Not RSPO Certified,,"43438",5.48212500000,102.21967200000,"5.482125, 102.219672",102.21967200000,5.48212500000,MYS,Malaysia,Kelantan,Kuala Krai,1 - Fully Verified,,PO1000006158
PO1000006159,Pt. Perkebunan Nusantara V,Sei Pagar,Not RSPO Certified,,"43438",0.32605000000,101.35253000000,"0.32605, 101.35253",101.35253000000,0.32605000000,IDN,Indonesia,Riau,Kampar,1 - Fully Verified,,PO1000006159
PO1000006161,Raja Garuda Mas,Usaha Sawit Mandiri,Not RSPO Certified,,"43438",0.30609000000,99.44760000000,"0.30609, 99.4476",99.44760000000,0.30609000000,IDN,Indonesia,West Sumatra,Pasaman Barat,1 - Fully Verified,,PO1000006161
